category,type,split,label,is_defect,resolution,mode,filename
leather,Texture,test,color,1,1024x1024,RGB,016.png
leather,Texture,test,color,1,1024x1024,RGB,017.png
leather,Texture,test,color,1,1024x1024,RGB,018.png
leather,Texture,test,cut,1,1024x1024,RGB,000.png
leather,Texture,test,cut,1,1024x1024,RGB,001.png
leather,Texture,test,cut,1,1024x1024,RGB,002.png
leather,Texture,test,cut,1,1024x1024,RGB,003.png
leather,Texture,test,cut,1,1024x1024,RGB,004.png
leather,Texture,test,cut,1,1024x1024,RGB,005.png
leather,Texture,test,cut,1,1024x1024,RGB,006.png
leather,Texture,test,cut,1,1024x1024,RGB,007.png
leather,Texture,test,cut,1,1024x1024,RGB,008.png
leather,Texture,test,cut,1,1024x1024,RGB,009.png
leather,Texture,test,cut,1,1024x1024,RGB,010.png
leather,Texture,test,cut,1,1024x1024,RGB,011.png
leather,Texture,test,cut,1,1024x1024,RGB,012.png
leather,Texture,test,cut,1,1024x1024,RGB,013.png
leather,Texture,test,cut,1,1024x1024,RGB,014.png
leather,Texture,test,cut,1,1024x1024,RGB,015.png
leather,Texture,test,cut,1,1024x1024,RGB,016.png
leather,Texture,test,cut,1,1024x1024,RGB,017.png
leather,Texture,test,cut,1,1024x1024,RGB,018.png
leather,Texture,test,fold,1,1024x1024,RGB,000.png
leather,Texture,test,fold,1,1024x1024,RGB,001.png
leather,Texture,test,fold,1,1024x1024,RGB,002.png
leather,Texture,test,fold,1,1024x1024,RGB,003.png
leather,Texture,test,fold,1,1024x1024,RGB,004.png
leather,Texture,test,fold,1,1024x1024,RGB,005.png
leather,Texture,test,fold,1,1024x1024,RGB,006.png
leather,Texture,test,fold,1,1024x1024,RGB,007.png
leather,Texture,test,fold,1,1024x1024,RGB,008.png
leather,Texture,test,fold,1,1024x1024,RGB,009.png
leather,Texture,test,fold,1,1024x1024,RGB,010.png
leather,Texture,test,fold,1,1024x1024,RGB,011.png
leather,Texture,test,fold,1,1024x1024,RGB,012.png
leather,Texture,test,fold,1,1024x1024,RGB,013.png
leather,Texture,test,fold,1,1024x1024,RGB,014.png
leather,Texture,test,fold,1,1024x1024,RGB,015.png
leather,Texture,test,fold,1,1024x1024,RGB,016.png
leather,Texture,test,glue,1,1024x1024,RGB,000.png
leather,Texture,test,glue,1,1024x1024,RGB,001.png
leather,Texture,test,glue,1,1024x1024,RGB,002.png
leather,Texture,test,glue,1,1024x1024,RGB,003.png
leather,Texture,test,glue,1,1024x1024,RGB,004.png
leather,Texture,test,glue,1,1024x1024,RGB,005.png
leather,Texture,test,glue,1,1024x1024,RGB,006.png
leather,Texture,test,glue,1,1024x1024,RGB,007.png
leather,Texture,test,glue,1,1024x1024,RGB,008.png
leather,Texture,test,glue,1,1024x1024,RGB,009.png
leather,Texture,test,glue,1,1024x1024,RGB,010.png
leather,Texture,test,glue,1,1024x1024,RGB,011.png
leather,Texture,test,glue,1,1024x1024,RGB,012.png
leather,Texture,test,glue,1,1024x1024,RGB,013.png
leather,Texture,test,glue,1,1024x1024,RGB,014.png
leather,Texture,test,glue,1,1024x1024,RGB,015.png
leather,Texture,test,glue,1,1024x1024,RGB,016.png
leather,Texture,test,glue,1,1024x1024,RGB,017.png
leather,Texture,test,glue,1,1024x1024,RGB,018.png
leather,Texture,test,good,0,1024x1024,RGB,000.png
leather,Texture,test,good,0,1024x1024,RGB,001.png
leather,Texture,test,good,0,1024x1024,RGB,002.png
leather,Texture,test,good,0,1024x1024,RGB,003.png
leather,Texture,test,good,0,1024x1024,RGB,004.png
leather,Texture,test,good,0,1024x1024,RGB,005.png
leather,Texture,test,good,0,1024x1024,RGB,006.png
leather,Texture,test,good,0,1024x1024,RGB,007.png
leather,Texture,test,good,0,1024x1024,RGB,008.png
leather,Texture,test,good,0,1024x1024,RGB,009.png
leather,Texture,test,good,0,1024x1024,RGB,010.png
leather,Texture,test,good,0,1024x1024,RGB,011.png
leather,Texture,test,good,0,1024x1024,RGB,012.png
leather,Texture,test,good,0,1024x1024,RGB,013.png
leather,Texture,test,good,0,1024x1024,RGB,014.png
leather,Texture,test,good,0,1024x1024,RGB,015.png
leather,Texture,test,good,0,1024x1024,RGB,016.png
leather,Texture,test,good,0,1024x1024,RGB,017.png
leather,Texture,test,good,0,1024x1024,RGB,018.png
leather,Texture,test,good,0,1024x1024,RGB,019.png
leather,Texture,test,good,0,1024x1024,RGB,020.png
leather,Texture,test,good,0,1024x1024,RGB,021.png
leather,Texture,test,good,0,1024x1024,RGB,022.png
leather,Texture,test,good,0,1024x1024,RGB,023.png
leather,Texture,test,good,0,1024x1024,RGB,024.png
leather,Texture,test,good,0,1024x1024,RGB,025.png
leather,Texture,test,good,0,1024x1024,RGB,026.png
leather,Texture,test,good,0,1024x1024,RGB,027.png
leather,Texture,test,good,0,1024x1024,RGB,028.png
leather,Texture,test,good,0,1024x1024,RGB,029.png
leather,Texture,test,good,0,1024x1024,RGB,030.png
leather,Texture,test,good,0,1024x1024,RGB,031.png
leather,Texture,test,poke,1,1024x1024,RGB,000.png
leather,Texture,test,poke,1,1024x1024,RGB,001.png
leather,Texture,test,poke,1,1024x1024,RGB,002.png
leather,Texture,test,poke,1,1024x1024,RGB,003.png
leather,Texture,test,poke,1,1024x1024,RGB,004.png
leather,Texture,test,poke,1,1024x1024,RGB,005.png
leather,Texture,test,poke,1,1024x1024,RGB,006.png
leather,Texture,test,poke,1,1024x1024,RGB,007.png
leather,Texture,test,poke,1,1024x1024,RGB,008.png
leather,Texture,test,poke,1,1024x1024,RGB,009.png
leather,Texture,test,poke,1,1024x1024,RGB,010.png
leather,Texture,test,poke,1,1024x1024,RGB,011.png
leather,Texture,test,poke,1,1024x1024,RGB,012.png
leather,Texture,test,poke,1,1024x1024,RGB,013.png
leather,Texture,test,poke,1,1024x1024,RGB,014.png
leather,Texture,test,poke,1,1024x1024,RGB,015.png
leather,Texture,test,poke,1,1024x1024,RGB,016.png
leather,Texture,test,poke,1,1024x1024,RGB,017.png
metal_nut,Objet,train,good,0,700x700,RGB,000.png
metal_nut,Objet,train,good,0,700x700,RGB,001.png
metal_nut,Objet,train,good,0,700x700,RGB,002.png
metal_nut,Objet,train,good,0,700x700,RGB,003.png
metal_nut,Objet,train,good,0,700x700,RGB,004.png
metal_nut,Objet,train,good,0,700x700,RGB,005.png
metal_nut,Objet,train,good,0,700x700,RGB,006.png
metal_nut,Objet,train,good,0,700x700,RGB,007.png
metal_nut,Objet,train,good,0,700x700,RGB,008.png
metal_nut,Objet,train,good,0,700x700,RGB,009.png
metal_nut,Objet,train,good,0,700x700,RGB,010.png
metal_nut,Objet,train,good,0,700x700,RGB,011.png
metal_nut,Objet,train,good,0,700x700,RGB,012.png
metal_nut,Objet,train,good,0,700x700,RGB,013.png
metal_nut,Objet,train,good,0,700x700,RGB,014.png
metal_nut,Objet,train,good,0,700x700,RGB,015.png
metal_nut,Objet,train,good,0,700x700,RGB,016.png
metal_nut,Objet,train,good,0,700x700,RGB,017.png
metal_nut,Objet,train,good,0,700x700,RGB,018.png
metal_nut,Objet,train,good,0,700x700,RGB,019.png
metal_nut,Objet,train,good,0,700x700,RGB,020.png
metal_nut,Objet,train,good,0,700x700,RGB,021.png
metal_nut,Objet,train,good,0,700x700,RGB,022.png
metal_nut,Objet,train,good,0,700x700,RGB,023.png
metal_nut,Objet,train,good,0,700x700,RGB,024.png
metal_nut,Objet,train,good,0,700x700,RGB,025.png
metal_nut,Objet,train,good,0,700x700,RGB,026.png
metal_nut,Objet,train,good,0,700x700,RGB,027.png
metal_nut,Objet,train,good,0,700x700,RGB,028.png
metal_nut,Objet,train,good,0,700x700,RGB,029.png
metal_nut,Objet,train,good,0,700x700,RGB,030.png
metal_nut,Objet,train,good,0,700x700,RGB,031.png
metal_nut,Objet,train,good,0,700x700,RGB,032.png
metal_nut,Objet,train,good,0,700x700,RGB,033.png
metal_nut,Objet,train,good,0,700x700,RGB,034.png
metal_nut,Objet,train,good,0,700x700,RGB,035.png
metal_nut,Objet,train,good,0,700x700,RGB,036.png
metal_nut,Objet,train,good,0,700x700,RGB,037.png
metal_nut,Objet,train,good,0,700x700,RGB,038.png
metal_nut,Objet,train,good,0,700x700,RGB,039.png
metal_nut,Objet,train,good,0,700x700,RGB,040.png
metal_nut,Objet,train,good,0,700x700,RGB,041.png
metal_nut,Objet,train,good,0,700x700,RGB,042.png
metal_nut,Objet,train,good,0,700x700,RGB,043.png
metal_nut,Objet,train,good,0,700x700,RGB,044.png
metal_nut,Objet,train,good,0,700x700,RGB,045.png
metal_nut,Objet,train,good,0,700x700,RGB,046.png
metal_nut,Objet,train,good,0,700x700,RGB,047.png
metal_nut,Objet,train,good,0,700x700,RGB,048.png
metal_nut,Objet,train,good,0,700x700,RGB,049.png
metal_nut,Objet,train,good,0,700x700,RGB,050.png
metal_nut,Objet,train,good,0,700x700,RGB,051.png
metal_nut,Objet,train,good,0,700x700,RGB,052.png
metal_nut,Objet,train,good,0,700x700,RGB,053.png
metal_nut,Objet,train,good,0,700x700,RGB,054.png
metal_nut,Objet,train,good,0,700x700,RGB,055.png
metal_nut,Objet,train,good,0,700x700,RGB,056.png
metal_nut,Objet,train,good,0,700x700,RGB,057.png
metal_nut,Objet,train,good,0,700x700,RGB,058.png
metal_nut,Objet,train,good,0,700x700,RGB,059.png
metal_nut,Objet,train,good,0,700x700,RGB,060.png
metal_nut,Objet,train,good,0,700x700,RGB,061.png
metal_nut,Objet,train,good,0,700x700,RGB,062.png
metal_nut,Objet,train,good,0,700x700,RGB,063.png
metal_nut,Objet,train,good,0,700x700,RGB,064.png
metal_nut,Objet,train,good,0,700x700,RGB,065.png
metal_nut,Objet,train,good,0,700x700,RGB,066.png
metal_nut,Objet,train,good,0,700x700,RGB,067.png
metal_nut,Objet,train,good,0,700x700,RGB,068.png
metal_nut,Objet,train,good,0,700x700,RGB,069.png
metal_nut,Objet,train,good,0,700x700,RGB,070.png
metal_nut,Objet,train,good,0,700x700,RGB,071.png
metal_nut,Objet,train,good,0,700x700,RGB,072.png
metal_nut,Objet,train,good,0,700x700,RGB,073.png
metal_nut,Objet,train,good,0,700x700,RGB,074.png
metal_nut,Objet,train,good,0,700x700,RGB,075.png
metal_nut,Objet,train,good,0,700x700,RGB,076.png
metal_nut,Objet,train,good,0,700x700,RGB,077.png
metal_nut,Objet,train,good,0,700x700,RGB,078.png
metal_nut,Objet,train,good,0,700x700,RGB,079.png
metal_nut,Objet,train,good,0,700x700,RGB,080.png
metal_nut,Objet,train,good,0,700x700,RGB,081.png
metal_nut,Objet,train,good,0,700x700,RGB,082.png
metal_nut,Objet,train,good,0,700x700,RGB,083.png
metal_nut,Objet,train,good,0,700x700,RGB,084.png
metal_nut,Objet,train,good,0,700x700,RGB,085.png
metal_nut,Objet,train,good,0,700x700,RGB,086.png
metal_nut,Objet,train,good,0,700x700,RGB,087.png
metal_nut,Objet,train,good,0,700x700,RGB,088.png
metal_nut,Objet,train,good,0,700x700,RGB,089.png
metal_nut,Objet,train,good,0,700x700,RGB,090.png
metal_nut,Objet,train,good,0,700x700,RGB,091.png
metal_nut,Objet,train,good,0,700x700,RGB,092.png
metal_nut,Objet,train,good,0,700x700,RGB,093.png
metal_nut,Objet,train,good,0,700x700,RGB,094.png
metal_nut,Objet,train,good,0,700x700,RGB,095.png
metal_nut,Objet,train,good,0,700x700,RGB,096.png
metal_nut,Objet,train,good,0,700x700,RGB,097.png
metal_nut,Objet,train,good,0,700x700,RGB,098.png
metal_nut,Objet,train,good,0,700x700,RGB,099.png
metal_nut,Objet,train,good,0,700x700,RGB,100.png
metal_nut,Objet,train,good,0,700x700,RGB,101.png
metal_nut,Objet,train,good,0,700x700,RGB,102.png
metal_nut,Objet,train,good,0,700x700,RGB,103.png
metal_nut,Objet,train,good,0,700x700,RGB,104.png
metal_nut,Objet,train,good,0,700x700,RGB,105.png
metal_nut,Objet,train,good,0,700x700,RGB,106.png
metal_nut,Objet,train,good,0,700x700,RGB,107.png
metal_nut,Objet,train,good,0,700x700,RGB,108.png
metal_nut,Objet,train,good,0,700x700,RGB,109.png
metal_nut,Objet,train,good,0,700x700,RGB,110.png
metal_nut,Objet,train,good,0,700x700,RGB,111.png
metal_nut,Objet,train,good,0,700x700,RGB,112.png
metal_nut,Objet,train,good,0,700x700,RGB,113.png
metal_nut,Objet,train,good,0,700x700,RGB,114.png
metal_nut,Objet,train,good,0,700x700,RGB,115.png
metal_nut,Objet,train,good,0,700x700,RGB,116.png
metal_nut,Objet,train,good,0,700x700,RGB,117.png
metal_nut,Objet,train,good,0,700x700,RGB,118.png
metal_nut,Objet,train,good,0,700x700,RGB,119.png
metal_nut,Objet,train,good,0,700x700,RGB,120.png
metal_nut,Objet,train,good,0,700x700,RGB,121.png
metal_nut,Objet,train,good,0,700x700,RGB,122.png
metal_nut,Objet,train,good,0,700x700,RGB,123.png
metal_nut,Objet,train,good,0,700x700,RGB,124.png
metal_nut,Objet,train,good,0,700x700,RGB,125.png
metal_nut,Objet,train,good,0,700x700,RGB,126.png
metal_nut,Objet,train,good,0,700x700,RGB,127.png
metal_nut,Objet,train,good,0,700x700,RGB,128.png
metal_nut,Objet,train,good,0,700x700,RGB,129.png
metal_nut,Objet,train,good,0,700x700,RGB,130.png
metal_nut,Objet,train,good,0,700x700,RGB,131.png
metal_nut,Objet,train,good,0,700x700,RGB,132.png
metal_nut,Objet,train,good,0,700x700,RGB,133.png
metal_nut,Objet,train,good,0,700x700,RGB,134.png
metal_nut,Objet,train,good,0,700x700,RGB,135.png
metal_nut,Objet,train,good,0,700x700,RGB,136.png
metal_nut,Objet,train,good,0,700x700,RGB,137.png
metal_nut,Objet,train,good,0,700x700,RGB,138.png
metal_nut,Objet,train,good,0,700x700,RGB,139.png
metal_nut,Objet,train,good,0,700x700,RGB,140.png
metal_nut,Objet,train,good,0,700x700,RGB,141.png
metal_nut,Objet,train,good,0,700x700,RGB,142.png
metal_nut,Objet,train,good,0,700x700,RGB,143.png
metal_nut,Objet,train,good,0,700x700,RGB,144.png
metal_nut,Objet,train,good,0,700x700,RGB,145.png
metal_nut,Objet,train,good,0,700x700,RGB,146.png
metal_nut,Objet,train,good,0,700x700,RGB,147.png
metal_nut,Objet,train,good,0,700x700,RGB,148.png
metal_nut,Objet,train,good,0,700x700,RGB,149.png
metal_nut,Objet,train,good,0,700x700,RGB,150.png
metal_nut,Objet,train,good,0,700x700,RGB,151.png
metal_nut,Objet,train,good,0,700x700,RGB,152.png
metal_nut,Objet,train,good,0,700x700,RGB,153.png
metal_nut,Objet,train,good,0,700x700,RGB,154.png
metal_nut,Objet,train,good,0,700x700,RGB,155.png
metal_nut,Objet,train,good,0,700x700,RGB,156.png
metal_nut,Objet,train,good,0,700x700,RGB,157.png
metal_nut,Objet,train,good,0,700x700,RGB,158.png
metal_nut,Objet,train,good,0,700x700,RGB,159.png
metal_nut,Objet,train,good,0,700x700,RGB,160.png
metal_nut,Objet,train,good,0,700x700,RGB,161.png
metal_nut,Objet,train,good,0,700x700,RGB,162.png
metal_nut,Objet,train,good,0,700x700,RGB,163.png
metal_nut,Objet,train,good,0,700x700,RGB,164.png
metal_nut,Objet,train,good,0,700x700,RGB,165.png
metal_nut,Objet,train,good,0,700x700,RGB,166.png
metal_nut,Objet,train,good,0,700x700,RGB,167.png
metal_nut,Objet,train,good,0,700x700,RGB,168.png
metal_nut,Objet,train,good,0,700x700,RGB,169.png
metal_nut,Objet,train,good,0,700x700,RGB,170.png
metal_nut,Objet,train,good,0,700x700,RGB,171.png
metal_nut,Objet,train,good,0,700x700,RGB,172.png
metal_nut,Objet,train,good,0,700x700,RGB,173.png
metal_nut,Objet,train,good,0,700x700,RGB,174.png
metal_nut,Objet,train,good,0,700x700,RGB,175.png
metal_nut,Objet,train,good,0,700x700,RGB,176.png
metal_nut,Objet,train,good,0,700x700,RGB,177.png
metal_nut,Objet,train,good,0,700x700,RGB,178.png
metal_nut,Objet,train,good,0,700x700,RGB,179.png
metal_nut,Objet,train,good,0,700x700,RGB,180.png
metal_nut,Objet,train,good,0,700x700,RGB,181.png
metal_nut,Objet,train,good,0,700x700,RGB,182.png
metal_nut,Objet,train,good,0,700x700,RGB,183.png
metal_nut,Objet,train,good,0,700x700,RGB,184.png
metal_nut,Objet,train,good,0,700x700,RGB,185.png
metal_nut,Objet,train,good,0,700x700,RGB,186.png
metal_nut,Objet,train,good,0,700x700,RGB,187.png
metal_nut,Objet,train,good,0,700x700,RGB,188.png
metal_nut,Objet,train,good,0,700x700,RGB,189.png
metal_nut,Objet,train,good,0,700x700,RGB,190.png
metal_nut,Objet,train,good,0,700x700,RGB,191.png
metal_nut,Objet,train,good,0,700x700,RGB,192.png
metal_nut,Objet,train,good,0,700x700,RGB,193.png
metal_nut,Objet,train,good,0,700x700,RGB,194.png
metal_nut,Objet,train,good,0,700x700,RGB,195.png
metal_nut,Objet,train,good,0,700x700,RGB,196.png
metal_nut,Objet,train,good,0,700x700,RGB,197.png
metal_nut,Objet,train,good,0,700x700,RGB,198.png
metal_nut,Objet,train,good,0,700x700,RGB,199.png
metal_nut,Objet,train,good,0,700x700,RGB,200.png
metal_nut,Objet,train,good,0,700x700,RGB,201.png
metal_nut,Objet,train,good,0,700x700,RGB,202.png
metal_nut,Objet,train,good,0,700x700,RGB,203.png
metal_nut,Objet,train,good,0,700x700,RGB,204.png
metal_nut,Objet,train,good,0,700x700,RGB,205.png
metal_nut,Objet,train,good,0,700x700,RGB,206.png
metal_nut,Objet,train,good,0,700x700,RGB,207.png
metal_nut,Objet,train,good,0,700x700,RGB,208.png
metal_nut,Objet,train,good,0,700x700,RGB,209.png
metal_nut,Objet,train,good,0,700x700,RGB,210.png
metal_nut,Objet,train,good,0,700x700,RGB,211.png
metal_nut,Objet,train,good,0,700x700,RGB,212.png
metal_nut,Objet,train,good,0,700x700,RGB,213.png
metal_nut,Objet,train,good,0,700x700,RGB,214.png
metal_nut,Objet,train,good,0,700x700,RGB,215.png
metal_nut,Objet,train,good,0,700x700,RGB,216.png
metal_nut,Objet,train,good,0,700x700,RGB,217.png
metal_nut,Objet,train,good,0,700x700,RGB,218.png
metal_nut,Objet,train,good,0,700x700,RGB,219.png
metal_nut,Objet,test,bent,1,700x700,RGB,000.png
metal_nut,Objet,test,bent,1,700x700,RGB,001.png
metal_nut,Objet,test,bent,1,700x700,RGB,002.png
metal_nut,Objet,test,bent,1,700x700,RGB,003.png
metal_nut,Objet,test,bent,1,700x700,RGB,004.png
metal_nut,Objet,test,bent,1,700x700,RGB,005.png
metal_nut,Objet,test,bent,1,700x700,RGB,006.png
metal_nut,Objet,test,bent,1,700x700,RGB,007.png
metal_nut,Objet,test,bent,1,700x700,RGB,008.png
metal_nut,Objet,test,bent,1,700x700,RGB,009.png
metal_nut,Objet,test,bent,1,700x700,RGB,010.png
metal_nut,Objet,test,bent,1,700x700,RGB,011.png
metal_nut,Objet,test,bent,1,700x700,RGB,012.png
metal_nut,Objet,test,bent,1,700x700,RGB,013.png
metal_nut,Objet,test,bent,1,700x700,RGB,014.png
metal_nut,Objet,test,bent,1,700x700,RGB,015.png
metal_nut,Objet,test,bent,1,700x700,RGB,016.png
metal_nut,Objet,test,bent,1,700x700,RGB,017.png
metal_nut,Objet,test,bent,1,700x700,RGB,018.png
metal_nut,Objet,test,bent,1,700x700,RGB,019.png
metal_nut,Objet,test,bent,1,700x700,RGB,020.png
metal_nut,Objet,test,bent,1,700x700,RGB,021.png
metal_nut,Objet,test,bent,1,700x700,RGB,022.png
metal_nut,Objet,test,bent,1,700x700,RGB,023.png
metal_nut,Objet,test,bent,1,700x700,RGB,024.png
metal_nut,Objet,test,color,1,700x700,RGB,000.png
metal_nut,Objet,test,color,1,700x700,RGB,001.png
metal_nut,Objet,test,color,1,700x700,RGB,002.png
metal_nut,Objet,test,color,1,700x700,RGB,003.png
metal_nut,Objet,test,color,1,700x700,RGB,004.png
metal_nut,Objet,test,color,1,700x700,RGB,005.png
metal_nut,Objet,test,color,1,700x700,RGB,006.png
metal_nut,Objet,test,color,1,700x700,RGB,007.png
metal_nut,Objet,test,color,1,700x700,RGB,008.png
metal_nut,Objet,test,color,1,700x700,RGB,009.png
metal_nut,Objet,test,color,1,700x700,RGB,010.png
metal_nut,Objet,test,color,1,700x700,RGB,011.png
metal_nut,Objet,test,color,1,700x700,RGB,012.png
metal_nut,Objet,test,color,1,700x700,RGB,013.png
metal_nut,Objet,test,color,1,700x700,RGB,014.png
metal_nut,Objet,test,color,1,700x700,RGB,015.png
metal_nut,Objet,test,color,1,700x700,RGB,016.png
metal_nut,Objet,test,color,1,700x700,RGB,017.png
metal_nut,Objet,test,color,1,700x700,RGB,018.png
metal_nut,Objet,test,color,1,700x700,RGB,019.png
metal_nut,Objet,test,color,1,700x700,RGB,020.png
metal_nut,Objet,test,color,1,700x700,RGB,021.png
metal_nut,Objet,test,flip,1,700x700,RGB,000.png
metal_nut,Objet,test,flip,1,700x700,RGB,001.png
metal_nut,Objet,test,flip,1,700x700,RGB,002.png
metal_nut,Objet,test,flip,1,700x700,RGB,003.png
metal_nut,Objet,test,flip,1,700x700,RGB,004.png
metal_nut,Objet,test,flip,1,700x700,RGB,005.png
metal_nut,Objet,test,flip,1,700x700,RGB,006.png
metal_nut,Objet,test,flip,1,700x700,RGB,007.png
metal_nut,Objet,test,flip,1,700x700,RGB,008.png
metal_nut,Objet,test,flip,1,700x700,RGB,009.png
metal_nut,Objet,test,flip,1,700x700,RGB,010.png
metal_nut,Objet,test,flip,1,700x700,RGB,011.png
metal_nut,Objet,test,flip,1,700x700,RGB,012.png
metal_nut,Objet,test,flip,1,700x700,RGB,013.png
metal_nut,Objet,test,flip,1,700x700,RGB,014.png
metal_nut,Objet,test,flip,1,700x700,RGB,015.png
metal_nut,Objet,test,flip,1,700x700,RGB,016.png
metal_nut,Objet,test,flip,1,700x700,RGB,017.png
metal_nut,Objet,test,flip,1,700x700,RGB,018.png
metal_nut,Objet,test,flip,1,700x700,RGB,019.png
metal_nut,Objet,test,flip,1,700x700,RGB,020.png
metal_nut,Objet,test,flip,1,700x700,RGB,021.png
metal_nut,Objet,test,flip,1,700x700,RGB,022.png
metal_nut,Objet,test,good,0,700x700,RGB,000.png
metal_nut,Objet,test,good,0,700x700,RGB,001.png
metal_nut,Objet,test,good,0,700x700,RGB,002.png
metal_nut,Objet,test,good,0,700x700,RGB,003.png
metal_nut,Objet,test,good,0,700x700,RGB,004.png
metal_nut,Objet,test,good,0,700x700,RGB,005.png
metal_nut,Objet,test,good,0,700x700,RGB,006.png
metal_nut,Objet,test,good,0,700x700,RGB,007.png
metal_nut,Objet,test,good,0,700x700,RGB,008.png
metal_nut,Objet,test,good,0,700x700,RGB,009.png
metal_nut,Objet,test,good,0,700x700,RGB,010.png
metal_nut,Objet,test,good,0,700x700,RGB,011.png
metal_nut,Objet,test,good,0,700x700,RGB,012.png
metal_nut,Objet,test,good,0,700x700,RGB,013.png
metal_nut,Objet,test,good,0,700x700,RGB,014.png
metal_nut,Objet,test,good,0,700x700,RGB,015.png
metal_nut,Objet,test,good,0,700x700,RGB,016.png
metal_nut,Objet,test,good,0,700x700,RGB,017.png
metal_nut,Objet,test,good,0,700x700,RGB,018.png
metal_nut,Objet,test,good,0,700x700,RGB,019.png
metal_nut,Objet,test,good,0,700x700,RGB,020.png
metal_nut,Objet,test,good,0,700x700,RGB,021.png
metal_nut,Objet,test,scratch,1,700x700,RGB,000.png
metal_nut,Objet,test,scratch,1,700x700,RGB,001.png
metal_nut,Objet,test,scratch,1,700x700,RGB,002.png
metal_nut,Objet,test,scratch,1,700x700,RGB,003.png
metal_nut,Objet,test,scratch,1,700x700,RGB,004.png
metal_nut,Objet,test,scratch,1,700x700,RGB,005.png
metal_nut,Objet,test,scratch,1,700x700,RGB,006.png
metal_nut,Objet,test,scratch,1,700x700,RGB,007.png
metal_nut,Objet,test,scratch,1,700x700,RGB,008.png
metal_nut,Objet,test,scratch,1,700x700,RGB,009.png
metal_nut,Objet,test,scratch,1,700x700,RGB,010.png
metal_nut,Objet,test,scratch,1,700x700,RGB,011.png
metal_nut,Objet,test,scratch,1,700x700,RGB,012.png
metal_nut,Objet,test,scratch,1,700x700,RGB,013.png
metal_nut,Objet,test,scratch,1,700x700,RGB,014.png
metal_nut,Objet,test,scratch,1,700x700,RGB,015.png
metal_nut,Objet,test,scratch,1,700x700,RGB,016.png
metal_nut,Objet,test,scratch,1,700x700,RGB,017.png
metal_nut,Objet,test,scratch,1,700x700,RGB,018.png
metal_nut,Objet,test,scratch,1,700x700,RGB,019.png
metal_nut,Objet,test,scratch,1,700x700,RGB,020.png
metal_nut,Objet,test,scratch,1,700x700,RGB,021.png
metal_nut,Objet,test,scratch,1,700x700,RGB,022.png
pill,Objet,train,good,0,800x800,RGB,000.png
pill,Objet,train,good,0,800x800,RGB,001.png
pill,Objet,train,good,0,800x800,RGB,002.png
pill,Objet,train,good,0,800x800,RGB,003.png
pill,Objet,train,good,0,800x800,RGB,004.png
pill,Objet,train,good,0,800x800,RGB,005.png
pill,Objet,train,good,0,800x800,RGB,006.png
pill,Objet,train,good,0,800x800,RGB,007.png
pill,Objet,train,good,0,800x800,RGB,008.png
pill,Objet,train,good,0,800x800,RGB,009.png
pill,Objet,train,good,0,800x800,RGB,010.png
pill,Objet,train,good,0,800x800,RGB,011.png
pill,Objet,train,good,0,800x800,RGB,012.png
pill,Objet,train,good,0,800x800,RGB,013.png
pill,Objet,train,good,0,800x800,RGB,014.png
pill,Objet,train,good,0,800x800,RGB,015.png
pill,Objet,train,good,0,800x800,RGB,016.png
pill,Objet,train,good,0,800x800,RGB,017.png
pill,Objet,train,good,0,800x800,RGB,018.png
pill,Objet,train,good,0,800x800,RGB,019.png
pill,Objet,train,good,0,800x800,RGB,020.png
pill,Objet,train,good,0,800x800,RGB,021.png
pill,Objet,train,good,0,800x800,RGB,022.png
pill,Objet,train,good,0,800x800,RGB,023.png
pill,Objet,train,good,0,800x800,RGB,024.png
pill,Objet,train,good,0,800x800,RGB,025.png
pill,Objet,train,good,0,800x800,RGB,026.png
pill,Objet,train,good,0,800x800,RGB,027.png
pill,Objet,train,good,0,800x800,RGB,028.png
pill,Objet,train,good,0,800x800,RGB,029.png
pill,Objet,train,good,0,800x800,RGB,030.png
pill,Objet,train,good,0,800x800,RGB,031.png
pill,Objet,train,good,0,800x800,RGB,032.png
pill,Objet,train,good,0,800x800,RGB,033.png
pill,Objet,train,good,0,800x800,RGB,034.png
pill,Objet,train,good,0,800x800,RGB,035.png
pill,Objet,train,good,0,800x800,RGB,036.png
pill,Objet,train,good,0,800x800,RGB,037.png
pill,Objet,train,good,0,800x800,RGB,038.png
pill,Objet,train,good,0,800x800,RGB,039.png
pill,Objet,train,good,0,800x800,RGB,040.png
pill,Objet,train,good,0,800x800,RGB,041.png
pill,Objet,train,good,0,800x800,RGB,042.png
pill,Objet,train,good,0,800x800,RGB,043.png
pill,Objet,train,good,0,800x800,RGB,044.png
pill,Objet,train,good,0,800x800,RGB,045.png
pill,Objet,train,good,0,800x800,RGB,046.png
pill,Objet,train,good,0,800x800,RGB,047.png
pill,Objet,train,good,0,800x800,RGB,048.png
pill,Objet,train,good,0,800x800,RGB,049.png
pill,Objet,train,good,0,800x800,RGB,050.png
pill,Objet,train,good,0,800x800,RGB,051.png
pill,Objet,train,good,0,800x800,RGB,052.png
pill,Objet,train,good,0,800x800,RGB,053.png
pill,Objet,train,good,0,800x800,RGB,054.png
pill,Objet,train,good,0,800x800,RGB,055.png
pill,Objet,train,good,0,800x800,RGB,056.png
pill,Objet,train,good,0,800x800,RGB,057.png
pill,Objet,train,good,0,800x800,RGB,058.png
pill,Objet,train,good,0,800x800,RGB,059.png
